LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,INTEREST_RATE,LOAN_TERM,DISBURSAL_DATE,REPAYMENT_START_DATE,REPAYMENT_END_DATE,LOAN_STATUS,OVERDUE_AMOUNT,EMI_AMOUNT,COLLATERAL_DETAILS,DEFAULT_FLAG,REGION
L050691,C048364,1202030,10.68,48,2020-04-19,2020-05-19,2024-04-19,Active,2808,33464,Vehicle,0,West
L050692,C012416,1563789,12.0,48,2024-02-25,2024-03-25,2028-02-25,Closed,0,67370,Property,0,West
L050693,C057157,1796570,8.48,24,2022-06-25,2022-07-25,2024-06-25,Overdue,34385,9899,Property,0,Northeast
L050694,C056450,1825461,7.03,36,2020-09-09,2020-10-09,2023-09-09,Active,4410,85777,Property,0,Central
L050695,C035469,3931989,8.9,36,2022-03-03,2022-04-03,2025-03-03,Closed,0,2359,Vehicle,0,North
L050696,C012772,3487055,13.43,36,2022-10-31,2022-11-30,2025-10-31,Closed,0,32043,Property,0,North
L050697,C013587,4957417,12.36,24,2023-09-30,2023-10-30,2025-09-30,Overdue,19358,97382,Property,1,East
L050698,C004660,423998,7.07,36,2022-08-09,2022-09-09,2025-08-09,Closed,0,47552,Property,0,South
L050699,C011533,1417647,14.76,60,2022-03-18,2022-04-18,2027-03-18,Closed,0,59410,Property,0,South
L050700,C035871,2787594,10.88,12,2023-11-28,2023-12-28,2024-11-28,Active,0,30841,Property,0,South
L050701,C012333,3013987,9.73,36,2024-08-03,2024-09-03,2027-08-03,Active,0,92153,Property,0,North
L050702,C060442,3489545,13.74,48,2020-03-18,2020-04-18,2024-03-18,Active,0,60163,Property,0,Northeast
L050703,C057899,2506940,14.85,12,2021-11-25,2021-12-25,2022-11-25,Overdue,0,20125,Property,0,East
L050704,C042373,4406052,14.52,60,2023-05-05,2023-06-05,2028-05-05,Closed,0,78500,Property,0,North
L050705,C011497,1304242,10.2,48,2024-01-19,2024-02-19,2028-01-19,Active,0,4449,Property,0,Central
L050706,C030198,1389265,13.93,36,2023-04-20,2023-05-20,2026-04-20,Closed,0,61312,Property,0,West
L050707,C037572,2322584,12.03,48,2022-02-21,2022-03-21,2026-02-21,Active,0,78271,Vehicle,0,North
L050708,C027573,646584,14.45,36,2024-08-07,2024-09-07,2027-08-07,Overdue,0,70848,Property,0,South
L050709,C057873,336640,9.27,24,2024-06-13,2024-07-13,2026-06-13,Overdue,23000,11915,Vehicle,0,South
L050710,C020217,3173822,9.82,24,2023-08-02,2023-09-02,2025-08-02,Closed,0,30001,Property,1,East
L050711,C000805,3016752,7.08,60,2023-10-30,2023-11-30,2028-10-30,Active,0,39678,Vehicle,0,Central
L050712,C036997,1696689,12.44,48,2024-11-04,2024-12-04,2028-11-04,Closed,0,73947,Property,0,South
L050713,C059766,4464144,11.39,24,2021-06-24,2021-07-24,2023-06-24,Closed,0,74276,Property,0,North
L050714,C025353,4211190,13.04,12,2024-08-02,2024-09-02,2025-08-02,Closed,49851,34419,Vehicle,0,East
L050715,C030669,2088025,9.37,36,2023-08-14,2023-09-14,2026-08-14,Closed,0,81994,Property,0,South
L050716,C016254,1466834,7.7,60,2024-09-17,2024-10-17,2029-09-17,Closed,30520,80737,Property,1,Central
L050717,C031473,3341421,9.8,48,2023-09-10,2023-10-10,2027-09-10,Closed,0,99186,Property,0,North
L050718,C064239,1818764,11.12,60,2020-04-02,2020-05-02,2025-04-02,Active,0,15796,Property,0,Northeast
L050719,C031343,2684874,8.72,60,2020-12-03,2021-01-03,2025-12-03,Active,44018,24718,Property,0,Central
L050720,C038257,3282606,7.08,24,2023-12-18,2024-01-18,2025-12-18,Overdue,20664,73538,Vehicle,1,Northeast
L050721,C055712,852217,9.17,12,2023-06-12,2023-07-12,2024-06-12,Overdue,19938,94249,Property,0,West
L050722,C008537,3742441,14.5,24,2020-07-10,2020-08-10,2022-07-10,Active,0,75570,Property,0,East
L050723,C013906,3497228,8.64,36,2021-04-12,2021-05-12,2024-04-12,Overdue,0,38963,Property,0,West
L050724,C036343,2365658,12.1,60,2022-09-01,2022-10-01,2027-09-01,Overdue,21749,42734,Vehicle,0,West
L050725,C032558,3368175,14.97,60,2022-04-06,2022-05-06,2027-04-06,Active,0,11672,Property,0,Northeast
L050726,C026316,970679,10.16,24,2022-09-07,2022-10-07,2024-09-07,Overdue,0,90456,Property,0,West
L050727,C010178,2406812,11.27,36,2021-11-21,2021-12-21,2024-11-21,Overdue,40208,25020,Vehicle,0,West
L050728,C050385,4346191,11.29,36,2021-12-20,2022-01-20,2024-12-20,Closed,14230,79802,Property,0,South
L050729,C024945,3526163,7.09,24,2020-09-23,2020-10-23,2022-09-23,Closed,45227,90518,Property,0,North
L050730,C013865,2269367,12.32,24,2023-05-29,2023-06-29,2025-05-29,Overdue,0,18597,Property,0,South
L050731,C002838,4103153,14.31,12,2024-12-04,2025-01-04,2025-12-04,Closed,0,87102,Vehicle,0,East
L050732,C026360,3589259,13.64,36,2022-06-13,2022-07-13,2025-06-13,Closed,18522,32228,Property,0,South
L050733,C019962,3304562,7.8,48,2020-06-04,2020-07-04,2024-06-04,Closed,0,89499,Property,1,Central
L050734,C041189,4546180,7.17,60,2020-04-16,2020-05-16,2025-04-16,Active,39387,53445,Vehicle,0,Northeast
L050735,C038345,2499671,13.79,36,2021-02-23,2021-03-23,2024-02-23,Active,0,33162,Vehicle,0,North
L050736,C014246,4336776,7.02,48,2022-06-07,2022-07-07,2026-06-07,Closed,0,88872,Property,0,North
L050737,C055247,2382208,14.71,36,2023-02-27,2023-03-27,2026-02-27,Active,12867,44454,Property,0,West
L050738,C022574,1423390,11.45,60,2021-03-10,2021-04-10,2026-03-10,Active,0,90630,Property,0,East
L050739,C021834,3159158,8.96,24,2023-11-25,2023-12-25,2025-11-25,Overdue,21670,31006,Property,0,Northeast
L050740,C062265,1319789,8.93,12,2022-11-30,2022-12-30,2023-11-30,Overdue,0,5052,Property,0,West
L050741,C057935,4631470,7.14,36,2020-08-19,2020-09-19,2023-08-19,Overdue,0,51881,Property,0,West
L050742,C023366,3736848,12.23,60,2024-03-11,2024-04-11,2029-03-11,Active,0,26012,Vehicle,0,Central
L050743,C027383,1176712,10.95,48,2023-03-15,2023-04-15,2027-03-15,Active,0,4488,Vehicle,0,South
L050744,C017721,4194879,7.38,60,2021-08-13,2021-09-13,2026-08-13,Closed,0,19803,Property,1,North
L050745,C027700,3028706,9.85,24,2020-10-20,2020-11-20,2022-10-20,Closed,0,63356,Property,0,Northeast
L050746,C003535,1249891,12.01,48,2023-10-31,2023-11-30,2027-10-31,Closed,0,64265,Vehicle,1,Central
L050747,C028950,512998,13.02,36,2021-02-13,2021-03-13,2024-02-13,Closed,0,26373,Vehicle,0,Central
L050748,C047894,4434253,9.04,36,2024-06-24,2024-07-24,2027-06-24,Closed,48337,9548,Vehicle,0,South
L050749,C002597,2069563,9.45,48,2020-09-19,2020-10-19,2024-09-19,Overdue,0,77993,Vehicle,0,Central
L050750,C017606,517149,10.72,12,2023-03-18,2023-04-18,2024-03-18,Active,2718,96365,Property,0,Central
L050751,C020151,716460,11.99,48,2023-11-07,2023-12-07,2027-11-07,Active,19934,9565,Property,0,West
L050752,C003219,3926366,8.51,48,2020-04-18,2020-05-18,2024-04-18,Closed,0,29838,Property,0,Northeast
L050753,C023905,1713980,9.34,12,2022-09-21,2022-10-21,2023-09-21,Overdue,12162,19400,Property,0,South
L050754,C024481,293342,9.29,48,2021-02-16,2021-03-16,2025-02-16,Active,0,29868,Vehicle,0,Central
L050755,C004063,4464183,10.61,36,2023-01-01,2023-02-01,2026-01-01,Overdue,0,98229,Property,0,North
L050756,C038498,980047,14.07,60,2022-04-28,2022-05-28,2027-04-28,Active,47636,60701,Property,0,South
L050757,C052269,2590542,7.49,60,2020-07-08,2020-08-08,2025-07-08,Overdue,0,69593,Property,1,Central
L050758,C041775,2010924,8.49,48,2024-03-07,2024-04-07,2028-03-07,Overdue,0,6121,Vehicle,0,Central
L050759,C013041,844462,12.69,60,2024-04-17,2024-05-17,2029-04-17,Active,0,50959,Property,0,Central
L050760,C049771,1733913,12.38,60,2023-06-10,2023-07-10,2028-06-10,Closed,0,54161,Property,0,North
L050761,C056553,59231,9.91,60,2022-01-06,2022-02-06,2027-01-06,Active,0,10392,Property,0,East
L050762,C032139,3908071,10.44,24,2023-02-28,2023-03-28,2025-02-28,Closed,27639,17533,Property,0,Northeast
L050763,C063819,4804665,11.98,24,2021-10-28,2021-11-28,2023-10-28,Closed,0,12323,Vehicle,0,Northeast
L050764,C009201,4376682,8.09,60,2023-09-06,2023-10-06,2028-09-06,Active,43363,13397,Property,0,North
L050765,C055234,1637134,8.11,36,2023-12-03,2024-01-03,2026-12-03,Overdue,0,64185,Vehicle,0,South
L050766,C024510,3083325,14.36,36,2020-06-14,2020-07-14,2023-06-14,Closed,31272,19548,Property,0,West
L050767,C002533,75395,9.82,60,2021-08-19,2021-09-19,2026-08-19,Active,0,89624,Property,1,East
L050768,C037283,2294825,8.86,60,2022-10-08,2022-11-08,2027-10-08,Active,0,33475,Property,0,Central
L050769,C065743,332958,7.26,60,2020-09-16,2020-10-16,2025-09-16,Closed,13192,74390,Property,0,East
L050770,C013818,4715006,12.63,48,2021-07-29,2021-08-29,2025-07-29,Closed,6802,26739,Property,0,East
L050771,C028773,1149234,7.35,60,2022-03-07,2022-04-07,2027-03-07,Active,27050,36547,Vehicle,0,West
L050772,C044121,2496672,10.5,12,2021-04-21,2021-05-21,2022-04-21,Closed,0,7639,Vehicle,0,Central
L050773,C055294,1734184,10.44,48,2022-08-26,2022-09-26,2026-08-26,Overdue,0,29778,Property,0,East
L050774,C033596,4773120,13.34,12,2021-10-16,2021-11-16,2022-10-16,Closed,0,76990,Property,0,West
L050775,C048562,4873825,7.68,48,2022-08-31,2022-09-30,2026-08-31,Closed,0,68792,Vehicle,0,West
L050776,C036553,4556482,11.48,24,2022-01-03,2022-02-03,2024-01-03,Closed,24993,22571,Property,0,East
L050777,C056731,1633549,13.86,48,2021-08-19,2021-09-19,2025-08-19,Closed,1918,18318,Property,1,East
L050778,C047237,2024295,9.77,12,2024-08-31,2024-09-30,2025-08-31,Closed,0,13221,Property,1,West
L050779,C065402,1455605,12.17,60,2020-04-25,2020-05-25,2025-04-25,Overdue,0,67518,Property,0,South
L050780,C008695,217458,11.11,48,2023-07-10,2023-08-10,2027-07-10,Active,0,7961,Vehicle,0,North
L050781,C027312,3508618,12.0,60,2021-05-01,2021-06-01,2026-05-01,Closed,13933,93364,Property,0,South
L050782,C001609,882717,9.85,12,2023-05-14,2023-06-14,2024-05-14,Closed,27938,42292,Property,0,South
L050783,C023585,311514,7.24,48,2020-04-16,2020-05-16,2024-04-16,Closed,24637,33918,Vehicle,0,South
L050784,C046847,2720183,11.05,36,2020-07-28,2020-08-28,2023-07-28,Overdue,0,94595,Property,0,Northeast
L050785,C004774,4604079,7.07,60,2024-12-21,2025-01-21,2029-12-21,Active,0,25317,Property,0,South
L050786,C054064,4338803,7.16,36,2022-08-22,2022-09-22,2025-08-22,Closed,0,26107,Vehicle,0,South
L050787,C009745,3032287,9.47,48,2020-04-19,2020-05-19,2024-04-19,Active,31950,91431,Property,0,East
L050788,C008865,805317,11.3,36,2021-07-16,2021-08-16,2024-07-16,Overdue,38223,75249,Vehicle,0,West
L050789,C020559,2103563,14.64,12,2021-07-21,2021-08-21,2022-07-21,Closed,0,38421,Property,0,West
L050790,C026046,947169,13.38,60,2020-05-06,2020-06-06,2025-05-06,Overdue,39209,77804,Property,0,Northeast
L050791,C063937,3416507,14.26,36,2020-10-23,2020-11-23,2023-10-23,Closed,0,29444,Property,0,Central
L050792,C029786,386778,8.0,24,2020-10-12,2020-11-12,2022-10-12,Overdue,1643,72486,Property,0,Northeast
L050793,C046589,2840603,11.26,12,2023-10-24,2023-11-24,2024-10-24,Active,49019,27208,Property,0,East
L050794,C051681,2789107,12.86,12,2020-02-19,2020-03-19,2021-02-19,Active,32937,93614,Vehicle,0,East
L050795,C014448,2852700,7.49,48,2024-11-29,2024-12-29,2028-11-29,Active,16872,54306,Property,0,Northeast
L050796,C041231,812166,13.44,36,2023-05-01,2023-06-01,2026-05-01,Overdue,47108,47087,Vehicle,1,Central
L050797,C050835,103660,14.94,60,2023-04-24,2023-05-24,2028-04-24,Overdue,5090,86834,Property,1,West
L050798,C057415,3514244,12.49,24,2023-12-05,2024-01-05,2025-12-05,Active,0,32740,Property,0,East
L050799,C010771,4660237,14.07,36,2020-09-08,2020-10-08,2023-09-08,Closed,0,82769,Property,0,East
L050800,C057959,3016113,13.12,48,2022-08-23,2022-09-23,2026-08-23,Active,0,66417,Vehicle,0,Northeast
L050801,C068183,145120,8.81,48,2020-12-07,2021-01-07,2024-12-07,Closed,9285,6927,Vehicle,0,Central
L050802,C031899,3276581,9.7,24,2022-05-04,2022-06-04,2024-05-04,Active,0,93310,Property,0,Central
L050803,C064925,340075,14.59,24,2022-09-18,2022-10-18,2024-09-18,Overdue,0,77750,Property,1,East
L050804,C047041,1804832,7.96,60,2023-05-02,2023-06-02,2028-05-02,Overdue,23220,95901,Vehicle,0,Northeast
L050805,C022538,2616882,12.78,36,2024-03-17,2024-04-17,2027-03-17,Active,0,20031,Vehicle,0,Central
L050806,C010585,4897806,8.41,36,2023-07-10,2023-08-10,2026-07-10,Closed,0,65230,Property,0,Northeast
L050807,C000538,2522298,10.52,36,2024-10-18,2024-11-18,2027-10-18,Overdue,9505,19159,Vehicle,0,East
L050808,C018735,4380367,12.9,12,2024-11-11,2024-12-11,2025-11-11,Overdue,0,55404,Property,0,Northeast
L050809,C052466,4724774,14.89,60,2023-05-28,2023-06-28,2028-05-28,Active,49873,48411,Property,0,South
L050810,C050308,4280107,11.03,12,2021-07-20,2021-08-20,2022-07-20,Overdue,0,44202,Property,1,South
L050811,C067961,1482629,12.1,36,2024-04-29,2024-05-29,2027-04-29,Closed,42115,28016,Vehicle,0,Northeast
L050812,C036670,1843377,13.16,24,2022-10-09,2022-11-09,2024-10-09,Closed,32292,52978,Vehicle,0,South
L050813,C033844,2511622,8.68,12,2020-05-24,2020-06-24,2021-05-24,Active,40034,36938,Vehicle,0,East
L050814,C017138,2068344,10.58,36,2023-01-13,2023-02-13,2026-01-13,Closed,0,64075,Property,1,East
L050815,C010360,2005440,14.83,12,2023-01-09,2023-02-09,2024-01-09,Overdue,0,98591,Vehicle,0,Central
L050816,C049908,1390890,8.53,60,2023-09-22,2023-10-22,2028-09-22,Overdue,0,29458,Property,0,East
L050817,C063551,3647062,11.59,48,2020-05-29,2020-06-29,2024-05-29,Active,29947,76669,Vehicle,0,East
L050818,C038482,3452692,11.18,12,2022-03-28,2022-04-28,2023-03-28,Closed,0,73108,Property,0,Northeast
L050819,C004776,254111,9.11,48,2023-10-01,2023-11-01,2027-10-01,Active,0,47782,Property,0,North
L050820,C067712,903966,8.47,48,2020-09-21,2020-10-21,2024-09-21,Active,0,11527,Property,0,South
L050821,C062756,4839674,11.81,60,2020-09-21,2020-10-21,2025-09-21,Closed,39291,12969,Property,0,North
L050822,C002099,1217735,12.81,36,2024-04-05,2024-05-05,2027-04-05,Active,0,2359,Property,0,East
L050823,C067853,2679163,7.89,48,2022-10-02,2022-11-02,2026-10-02,Closed,40107,96399,Property,0,Central
L050824,C012605,2298684,14.97,36,2024-10-23,2024-11-23,2027-10-23,Overdue,6089,15084,Property,1,South
L050825,C049384,2728727,14.62,12,2022-07-30,2022-08-30,2023-07-30,Overdue,38923,66928,Property,0,West
L050826,C020836,2376252,14.6,12,2024-10-19,2024-11-19,2025-10-19,Closed,13631,84155,Vehicle,0,Central
L050827,C026633,1317060,11.4,36,2024-05-11,2024-06-11,2027-05-11,Active,46607,66410,Property,0,West
L050828,C004805,2254663,11.06,36,2022-07-27,2022-08-27,2025-07-27,Closed,24149,33413,Vehicle,0,West
L050829,C014820,1704218,9.25,60,2022-09-03,2022-10-03,2027-09-03,Overdue,0,22833,Property,0,East
L050830,C001311,4238386,8.77,48,2022-08-29,2022-09-29,2026-08-29,Active,32092,69847,Property,0,Central
L050831,C021600,1297631,8.67,24,2023-07-21,2023-08-21,2025-07-21,Active,41372,95043,Property,0,West
L050832,C041676,4168491,14.94,60,2023-09-23,2023-10-23,2028-09-23,Closed,24626,99128,Property,0,South
L050833,C058614,1829818,14.66,24,2020-11-27,2020-12-27,2022-11-27,Closed,0,50522,Vehicle,0,North
L050834,C050747,1362054,7.09,60,2023-11-13,2023-12-13,2028-11-13,Overdue,44009,12071,Property,0,Northeast
L050835,C002905,3795833,7.7,12,2021-02-16,2021-03-16,2022-02-16,Overdue,46247,92949,Property,0,West
L050836,C047254,1678016,12.2,60,2021-01-22,2021-02-22,2026-01-22,Overdue,46311,40044,Vehicle,0,North
L050837,C031319,3371676,12.37,60,2024-10-14,2024-11-14,2029-10-14,Active,48647,49943,Vehicle,0,Central
L050838,C043318,1154495,8.04,48,2022-02-06,2022-03-06,2026-02-06,Closed,0,31640,Property,0,Central
L050839,C002158,4459433,9.4,36,2020-11-10,2020-12-10,2023-11-10,Closed,0,99402,Property,0,Northeast
L050840,C016764,4213893,10.04,48,2021-02-08,2021-03-08,2025-02-08,Overdue,6512,7957,Vehicle,0,East
L050841,C003552,1614899,14.2,48,2022-07-24,2022-08-24,2026-07-24,Active,19488,98133,Property,0,North
L050842,C049792,3228852,10.36,36,2021-11-10,2021-12-10,2024-11-10,Closed,17530,70356,Property,0,South
L050843,C061174,2680654,8.57,60,2020-05-22,2020-06-22,2025-05-22,Active,45764,79757,Property,0,Northeast
L050844,C059227,4048901,7.08,60,2022-06-28,2022-07-28,2027-06-28,Overdue,0,88345,Property,0,North
L050845,C007459,395526,11.82,60,2023-08-17,2023-09-17,2028-08-17,Closed,0,51068,Property,0,East
L050846,C061522,1637954,12.63,36,2020-11-01,2020-12-01,2023-11-01,Closed,0,36197,Property,1,Central
L050847,C017983,2564556,12.72,48,2021-08-24,2021-09-24,2025-08-24,Closed,0,3075,Property,0,East
L050848,C003109,998249,8.6,24,2024-11-12,2024-12-12,2026-11-12,Closed,0,54491,Property,0,North
L050849,C035214,843014,9.67,12,2023-12-20,2024-01-20,2024-12-20,Active,33292,78206,Property,1,Northeast
L050850,C013287,401180,7.14,24,2022-10-24,2022-11-24,2024-10-24,Active,0,99632,Property,0,East
L050851,C030472,1420343,9.5,48,2021-04-20,2021-05-20,2025-04-20,Closed,17187,22313,Property,0,Central
L050852,C023637,1224672,8.57,36,2022-02-04,2022-03-04,2025-02-04,Active,0,76296,Property,0,North
L050853,C023132,2157549,11.51,60,2020-07-20,2020-08-20,2025-07-20,Closed,40197,65851,Vehicle,1,South
L050854,C002439,4100252,10.67,60,2024-07-14,2024-08-14,2029-07-14,Overdue,13097,7685,Vehicle,0,East
L050855,C037681,1704662,7.38,36,2023-11-14,2023-12-14,2026-11-14,Closed,0,24419,Property,0,Northeast
L050856,C030764,64673,7.84,60,2021-11-17,2021-12-17,2026-11-17,Active,0,79176,Property,0,South
L050857,C062593,3880324,12.99,36,2023-03-24,2023-04-24,2026-03-24,Overdue,0,92422,Vehicle,0,Central
L050858,C015966,2297748,8.04,24,2020-08-08,2020-09-08,2022-08-08,Closed,8068,31280,Vehicle,0,West
L050859,C051076,3661021,10.07,24,2023-12-21,2024-01-21,2025-12-21,Closed,13392,12555,Property,0,Northeast
L050860,C046476,3486557,7.81,24,2024-11-22,2024-12-22,2026-11-22,Active,0,9413,Vehicle,0,Northeast
L050861,C013051,4872268,12.14,36,2021-07-17,2021-08-17,2024-07-17,Active,0,75739,Property,0,West
L050862,C006876,2297345,9.56,12,2023-11-18,2023-12-18,2024-11-18,Closed,0,90317,Vehicle,0,North
L050863,C048996,4661967,8.65,24,2023-09-16,2023-10-16,2025-09-16,Active,0,49480,Property,0,Central
L050864,C058671,924573,11.57,36,2023-10-27,2023-11-27,2026-10-27,Active,0,91178,Vehicle,0,West
L050865,C052158,2078689,10.87,48,2020-02-15,2020-03-15,2024-02-15,Closed,41314,65590,Property,0,North
L050866,C014821,1653614,10.24,48,2020-12-05,2021-01-05,2024-12-05,Closed,0,96597,Property,0,South
L050867,C041056,3433082,11.98,60,2020-07-07,2020-08-07,2025-07-07,Active,0,99237,Vehicle,0,North
L050868,C005374,1994162,10.67,48,2022-04-02,2022-05-02,2026-04-02,Active,13725,55281,Vehicle,0,South
L050869,C029232,2845500,12.15,24,2022-09-06,2022-10-06,2024-09-06,Overdue,0,20946,Property,1,South
L050870,C002371,1348812,10.91,60,2020-02-02,2020-03-02,2025-02-02,Active,3193,32919,Property,0,South
L050871,C009408,4708133,12.66,12,2021-03-04,2021-04-04,2022-03-04,Active,19221,51094,Vehicle,0,Northeast
L050872,C007589,223524,7.45,60,2020-09-17,2020-10-17,2025-09-17,Overdue,35164,30317,Property,0,South
L050873,C046193,882544,9.95,12,2021-03-09,2021-04-09,2022-03-09,Overdue,0,64483,Property,0,Northeast
L050874,C066147,344439,13.18,60,2023-12-15,2024-01-15,2028-12-15,Closed,0,75761,Property,0,Northeast
L050875,C026086,814626,10.53,36,2022-05-21,2022-06-21,2025-05-21,Closed,0,66223,Property,0,Northeast
L050876,C009886,4140711,10.16,12,2023-07-27,2023-08-27,2024-07-27,Overdue,0,7000,Property,0,Northeast
L050877,C039128,3972516,7.18,24,2020-03-30,2020-04-30,2022-03-30,Active,0,96663,Property,0,Central
L050878,C014638,1621760,11.63,12,2022-11-07,2022-12-07,2023-11-07,Overdue,15805,10968,Property,0,Northeast
L050879,C035573,2625622,13.76,24,2021-09-21,2021-10-21,2023-09-21,Active,33291,70312,Vehicle,0,East
L050880,C062864,868921,7.95,60,2020-01-25,2020-02-25,2025-01-25,Overdue,0,39876,Vehicle,0,North
L050881,C009473,1936850,10.39,12,2023-02-24,2023-03-24,2024-02-24,Overdue,0,77596,Vehicle,0,Central
L050882,C059181,4527963,10.56,12,2024-09-10,2024-10-10,2025-09-10,Overdue,33702,14757,Property,0,East
L050883,C042742,1015864,14.81,24,2022-09-05,2022-10-05,2024-09-05,Active,0,15990,Vehicle,0,North
L050884,C054851,1602679,10.82,12,2020-11-20,2020-12-20,2021-11-20,Closed,0,65735,Vehicle,0,Northeast
L050885,C029167,1051254,10.09,48,2020-05-16,2020-06-16,2024-05-16,Active,2356,2798,Vehicle,0,North
L050886,C007792,3142271,8.71,36,2020-02-09,2020-03-09,2023-02-09,Overdue,0,9743,Vehicle,0,West
L050887,C002694,1617260,13.65,48,2023-11-03,2023-12-03,2027-11-03,Overdue,0,60186,Property,0,Northeast
L050888,C012888,4886062,12.3,48,2023-03-19,2023-04-19,2027-03-19,Closed,39174,63303,Vehicle,0,Central
L050889,C048585,1609520,11.5,12,2024-10-10,2024-11-10,2025-10-10,Overdue,0,60569,Property,0,South
L050890,C021571,1339464,13.44,24,2020-02-26,2020-03-26,2022-02-26,Active,0,83035,Property,0,Central
L050891,C055900,4246336,11.42,24,2024-12-15,2025-01-15,2026-12-15,Closed,25753,75519,Property,0,South
L050892,C015498,4300275,10.84,12,2022-08-04,2022-09-04,2023-08-04,Active,0,77915,Vehicle,0,East
L050893,C053068,4240450,11.45,24,2021-11-14,2021-12-14,2023-11-14,Overdue,0,98504,Vehicle,0,Northeast
L050894,C067974,510160,8.85,60,2020-03-22,2020-04-22,2025-03-22,Active,9865,76508,Vehicle,0,West
L050895,C056949,3258993,13.41,12,2023-07-08,2023-08-08,2024-07-08,Overdue,0,10293,Property,0,Central
L050896,C007602,4989902,14.47,12,2024-05-02,2024-06-02,2025-05-02,Overdue,41534,28260,Property,0,North
L050897,C053380,3192759,13.02,24,2023-10-19,2023-11-19,2025-10-19,Closed,0,76060,Vehicle,0,East
L050898,C055173,413042,13.93,60,2021-07-17,2021-08-17,2026-07-17,Overdue,16760,40846,Vehicle,1,West
